dstport,protocol,tag
59575,tcp,tag_622
55365,udp,tag_457
64430,tcp,tag_818
31146,tcp,tag_7
47663,icmp,tag_246
44078,udp,tag_620
1003,tcp,tag_192
41880,udp,tag_437
3007,icmp,tag_153
20161,udp,tag_776
3639,tcp,tag_379
38075,tcp,tag_199
60311,tcp,tag_356
64744,udp,tag_960
50954,icmp,tag_604
40415,tcp,tag_451
17917,udp,tag_219
19608,tcp,tag_777
35502,icmp,tag_391
23845,udp,tag_924
13094,udp,tag_912
38500,udp,tag_694
56739,tcp,tag_441
33992,icmp,tag_845
51992,icmp,tag_769
23142,udp,tag_657
9455,tcp,tag_967
20490,tcp,tag_737
724,udp,tag_272
17138,udp,tag_52
30914,icmp,tag_798
37558,udp,tag_641
33046,tcp,tag_55
7080,icmp,tag_504
59046,icmp,tag_278
33791,tcp,tag_697
47142,tcp,tag_872
27659,tcp,tag_404
42046,udp,tag_502
1514,tcp,tag_391
62632,icmp,tag_688
26420,icmp,tag_879
39318,tcp,tag_809
15759,tcp,tag_655
36570,tcp,tag_93
17129,icmp,tag_948
3823,icmp,tag_747
23569,udp,tag_619
59424,tcp,tag_329
53807,icmp,tag_142
43092,icmp,tag_902
38974,icmp,tag_225
14419,tcp,tag_328
35020,tcp,tag_689
31448,icmp,tag_908
30115,icmp,tag_120
58727,icmp,tag_553
9793,tcp,tag_990
11795,icmp,tag_857
13149,tcp,tag_154
5166,tcp,tag_712
28638,udp,tag_422
55719,icmp,tag_942
60499,tcp,tag_357
42288,icmp,tag_734
35728,icmp,tag_181
55641,udp,tag_3
62725,udp,tag_741
32162,icmp,tag_942
32260,icmp,tag_343
16404,icmp,tag_797
17643,tcp,tag_641
21063,icmp,tag_991
57837,icmp,tag_958
20640,tcp,tag_485
43851,tcp,tag_940
4393,udp,tag_701
26084,icmp,tag_201
9063,tcp,tag_799
16437,icmp,tag_218
52606,tcp,tag_409
8293,icmp,tag_260
23778,udp,tag_202
58319,tcp,tag_40
30717,tcp,tag_776
51377,icmp,tag_128
63111,udp,tag_930
49610,tcp,tag_11
48685,udp,tag_813
42986,tcp,tag_882
734,icmp,tag_831
17892,tcp,tag_24
53159,udp,tag_393
31652,udp,tag_732
299,icmp,tag_877
2767,tcp,tag_630
38707,udp,tag_93
49573,udp,tag_340
63880,udp,tag_473
24815,udp,tag_3
60932,icmp,tag_548
51818,udp,tag_125
62701,tcp,tag_740
9353,icmp,tag_11
17817,icmp,tag_178
61178,udp,tag_429
40962,udp,tag_364
28329,tcp,tag_854
60317,udp,tag_801
39609,icmp,tag_462
37634,udp,tag_653
60794,udp,tag_62
27378,tcp,tag_608
46384,udp,tag_694
24990,udp,tag_965
23787,udp,tag_940
5682,tcp,tag_89
33297,udp,tag_367
25204,udp,tag_808
27298,icmp,tag_987
19386,udp,tag_162
5703,tcp,tag_708
39474,icmp,tag_512
48536,tcp,tag_625
17639,icmp,tag_12
9387,udp,tag_498
37784,udp,tag_349
40445,tcp,tag_42
44514,icmp,tag_357
27675,udp,tag_681
58754,tcp,tag_227
54070,udp,tag_643
39014,icmp,tag_279
15497,icmp,tag_634
7500,tcp,tag_859
13810,icmp,tag_824
14794,icmp,tag_508
14162,icmp,tag_560
15128,udp,tag_718
34924,icmp,tag_825
62103,tcp,tag_864
63043,icmp,tag_141
35632,tcp,tag_911
22876,tcp,tag_153
25137,udp,tag_631
13417,icmp,tag_787
48372,udp,tag_2
32959,udp,tag_287
37726,tcp,tag_544
17054,udp,tag_340
23823,icmp,tag_671
64568,icmp,tag_620
3877,tcp,tag_149
43448,icmp,tag_888
39718,tcp,tag_961
6058,udp,tag_830
8027,icmp,tag_101
47707,udp,tag_105
557,udp,tag_87
20536,tcp,tag_974
50492,icmp,tag_269
3819,icmp,tag_207
52460,icmp,tag_753
30563,icmp,tag_940
53626,tcp,tag_77
57393,tcp,tag_919
33353,tcp,tag_752
55402,icmp,tag_855
5700,icmp,tag_672
30673,udp,tag_931
47031,udp,tag_291
889,tcp,tag_234
6295,tcp,tag_711
14817,udp,tag_804
15477,udp,tag_241
13869,udp,tag_6
42151,udp,tag_917
3815,icmp,tag_17
28907,icmp,tag_869
14988,tcp,tag_544
60973,tcp,tag_617
15925,udp,tag_365
18391,icmp,tag_734
1882,icmp,tag_279
2677,tcp,tag_795
34673,tcp,tag_400
37676,icmp,tag_201
50556,icmp,tag_896
61910,tcp,tag_404
9249,udp,tag_935
12456,icmp,tag_12
27128,icmp,tag_533
34213,icmp,tag_682
60684,tcp,tag_88
46483,icmp,tag_660
37240,tcp,tag_531
57750,icmp,tag_423
5381,icmp,tag_323
58147,tcp,tag_93
22797,tcp,tag_333
25520,udp,tag_224
6226,tcp,tag_133
19858,tcp,tag_297
40736,tcp,tag_504
42910,udp,tag_363
16932,tcp,tag_340
4840,icmp,tag_884
37210,tcp,tag_520
11644,udp,tag_402
14866,udp,tag_872
42620,icmp,tag_468
52927,icmp,tag_715
11596,icmp,tag_318
34936,icmp,tag_267
36202,icmp,tag_341
21357,icmp,tag_489
3339,icmp,tag_329
45702,udp,tag_744
43972,tcp,tag_578
26662,udp,tag_756
17336,icmp,tag_539
9495,udp,tag_891
22960,udp,tag_573
41701,icmp,tag_165
1722,icmp,tag_631
24334,tcp,tag_292
29600,udp,tag_478
42061,icmp,tag_786
3489,udp,tag_779
64572,udp,tag_725
60240,icmp,tag_360
16586,tcp,tag_569
31055,icmp,tag_563
31454,tcp,tag_985
44403,icmp,tag_170
44541,icmp,tag_169
54911,tcp,tag_939
4390,icmp,tag_231
44274,icmp,tag_75
61045,udp,tag_841
35864,udp,tag_307
15915,tcp,tag_844
58910,tcp,tag_601
29062,icmp,tag_158
14842,udp,tag_227
42969,udp,tag_805
17328,udp,tag_352
19132,icmp,tag_532
53243,udp,tag_955
39239,udp,tag_977
45111,tcp,tag_67
46464,tcp,tag_376
41063,icmp,tag_310
13383,tcp,tag_815
52106,icmp,tag_314
6276,udp,tag_77
2201,icmp,tag_168
45231,udp,tag_610
13723,udp,tag_382
25001,icmp,tag_704
2313,icmp,tag_729
13322,icmp,tag_861
2066,icmp,tag_514
34640,tcp,tag_333
64842,icmp,tag_740
58707,tcp,tag_746
62699,udp,tag_381
298,tcp,tag_63
22837,udp,tag_90
52087,icmp,tag_811
33073,icmp,tag_418
23837,icmp,tag_176
55648,udp,tag_829
22755,tcp,tag_464
4904,icmp,tag_373
25845,tcp,tag_175
3619,tcp,tag_545
49116,udp,tag_381
24265,tcp,tag_77
8712,udp,tag_14
63153,udp,tag_64
3257,udp,tag_776
10027,icmp,tag_143
59747,icmp,tag_596
35025,tcp,tag_35
5746,udp,tag_294
22861,udp,tag_334
11430,icmp,tag_24
41292,icmp,tag_553
40792,udp,tag_820
18004,tcp,tag_81
18376,udp,tag_954
20740,icmp,tag_92
60857,tcp,tag_21
55263,tcp,tag_261
51511,tcp,tag_303
7066,udp,tag_745
30524,icmp,tag_235
41587,tcp,tag_467
35519,udp,tag_497
8519,udp,tag_880
22794,tcp,tag_2
50169,tcp,tag_104
47613,icmp,tag_813
43982,icmp,tag_965
43473,icmp,tag_673
20828,udp,tag_187
33172,udp,tag_643
43598,udp,tag_652
5693,tcp,tag_13
37120,udp,tag_809
19780,udp,tag_685
37238,udp,tag_209
23805,icmp,tag_979
20496,udp,tag_980
5447,tcp,tag_604
55793,icmp,tag_780
24504,udp,tag_820
49392,icmp,tag_42
22384,udp,tag_541
47413,icmp,tag_819
881,icmp,tag_124
5438,icmp,tag_433
17046,udp,tag_514
17153,udp,tag_636
45894,icmp,tag_441
30151,udp,tag_156
52983,udp,tag_241
35646,udp,tag_721
8273,tcp,tag_483
24704,udp,tag_860
4656,udp,tag_903
62692,tcp,tag_960
15631,tcp,tag_915
3779,icmp,tag_421
22063,udp,tag_603
3127,udp,tag_489
18264,icmp,tag_382
14704,icmp,tag_350
17654,icmp,tag_893
55466,icmp,tag_129
26947,icmp,tag_782
43903,icmp,tag_541
28564,tcp,tag_590
29177,icmp,tag_838
21838,udp,tag_336
14598,tcp,tag_166
16238,tcp,tag_929
51410,udp,tag_702
14727,tcp,tag_831
55994,tcp,tag_332
7741,icmp,tag_569
19681,udp,tag_885
30168,icmp,tag_855
24405,udp,tag_600
29282,udp,tag_837
2407,icmp,tag_199
25551,icmp,tag_487
17678,icmp,tag_199
65504,tcp,tag_469
57781,tcp,tag_802
33678,tcp,tag_621
16209,udp,tag_347
8106,icmp,tag_6
9249,tcp,tag_398
27780,udp,tag_627
20011,udp,tag_15
31689,icmp,tag_913
20533,tcp,tag_377
27160,udp,tag_341
35325,udp,tag_807
54156,udp,tag_376
43449,udp,tag_990
26721,tcp,tag_453
308,icmp,tag_179
63062,icmp,tag_577
9222,tcp,tag_566
6566,tcp,tag_112
23653,tcp,tag_798
11114,tcp,tag_518
9973,icmp,tag_351
31035,tcp,tag_653
48353,icmp,tag_33
43037,icmp,tag_944
32458,tcp,tag_416
18851,udp,tag_109
53710,udp,tag_56
27184,udp,tag_463
64772,tcp,tag_118
18050,tcp,tag_166
54062,udp,tag_268
50198,udp,tag_304
45337,udp,tag_299
30136,udp,tag_106
35268,icmp,tag_447
28065,udp,tag_279
26946,icmp,tag_73
20083,tcp,tag_709
25357,tcp,tag_454
49023,tcp,tag_693
30307,udp,tag_295
2908,udp,tag_133
28022,icmp,tag_255
28287,udp,tag_259
12822,icmp,tag_592
18315,icmp,tag_858
47008,icmp,tag_227
65235,udp,tag_742
23835,icmp,tag_421
30205,tcp,tag_906
42847,udp,tag_202
26514,icmp,tag_748
10557,icmp,tag_213
29483,icmp,tag_112
11216,udp,tag_810
43698,udp,tag_779
11486,icmp,tag_885
59502,icmp,tag_162
13396,tcp,tag_916
29511,icmp,tag_896
20404,icmp,tag_989
58277,udp,tag_342
36823,udp,tag_599
30874,tcp,tag_690
59864,tcp,tag_731
25889,udp,tag_539
17766,udp,tag_242
11750,icmp,tag_787
1099,udp,tag_637
18183,udp,tag_145
54778,tcp,tag_50
56232,udp,tag_7
9812,icmp,tag_329
458,tcp,tag_20
124,tcp,tag_23
10589,udp,tag_715
55129,tcp,tag_91
30702,udp,tag_546
4127,udp,tag_551
51626,icmp,tag_893
48016,tcp,tag_76
3076,udp,tag_348
29918,tcp,tag_293
22630,udp,tag_532
19340,tcp,tag_282
30378,tcp,tag_189
37606,tcp,tag_479
43123,tcp,tag_685
1072,icmp,tag_84
14606,udp,tag_232
49387,tcp,tag_224
1072,icmp,tag_944
58398,tcp,tag_108
13353,udp,tag_657
40996,tcp,tag_885
37727,tcp,tag_462
26711,tcp,tag_108
59138,udp,tag_861
22613,udp,tag_609
37246,tcp,tag_991
23093,udp,tag_546
56919,icmp,tag_540
20531,udp,tag_460
57705,icmp,tag_443
44200,udp,tag_131
27119,icmp,tag_279
11037,udp,tag_33
27078,udp,tag_538
14947,tcp,tag_966
65047,icmp,tag_791
50713,tcp,tag_586
60617,udp,tag_403
52218,icmp,tag_874
38905,tcp,tag_192
26072,icmp,tag_147
17200,udp,tag_456
21764,udp,tag_168
52078,icmp,tag_435
41101,icmp,tag_807
7901,udp,tag_363
21189,tcp,tag_39
41078,udp,tag_314
45023,icmp,tag_606
56137,icmp,tag_494
18810,udp,tag_670
32278,tcp,tag_577
12962,tcp,tag_701
30554,udp,tag_837
11679,udp,tag_432
8232,icmp,tag_871
31071,tcp,tag_489
26120,udp,tag_489
59497,icmp,tag_288
53865,icmp,tag_690
51280,tcp,tag_787
33930,udp,tag_864
40097,icmp,tag_153
38269,tcp,tag_514
51619,udp,tag_29
10847,udp,tag_875
342,udp,tag_176
21600,icmp,tag_944
805,udp,tag_960
19949,tcp,tag_300
32684,tcp,tag_611
65358,icmp,tag_595
11315,udp,tag_214
5035,udp,tag_432
19099,udp,tag_678
24990,udp,tag_23
30427,icmp,tag_671
27528,icmp,tag_580
50262,icmp,tag_372
5181,tcp,tag_459
46980,icmp,tag_139
14932,tcp,tag_327
44281,icmp,tag_935
46876,udp,tag_590
54625,icmp,tag_525
54513,icmp,tag_203
28619,tcp,tag_93
47452,tcp,tag_278
50816,tcp,tag_70
11639,tcp,tag_792
40893,udp,tag_815
5971,udp,tag_27
64142,udp,tag_9
41202,tcp,tag_344
22542,icmp,tag_538
32898,tcp,tag_759
40651,icmp,tag_148
51081,udp,tag_107
43515,udp,tag_108
15573,tcp,tag_543
6968,udp,tag_285
38770,icmp,tag_813
18702,udp,tag_340
28307,icmp,tag_751
18417,icmp,tag_420
61851,udp,tag_15
49357,icmp,tag_345
55095,tcp,tag_131
41600,icmp,tag_802
47580,icmp,tag_955
26896,icmp,tag_477
36223,icmp,tag_174
4270,udp,tag_547
35004,icmp,tag_339
20938,tcp,tag_442
40735,icmp,tag_913
50712,tcp,tag_981
21385,tcp,tag_590
47232,udp,tag_76
63801,tcp,tag_305
63156,udp,tag_562
1973,udp,tag_904
37321,udp,tag_1
19321,udp,tag_426
24684,udp,tag_434
28751,udp,tag_943
20805,icmp,tag_385
27803,udp,tag_295
12001,udp,tag_761
54229,icmp,tag_954
3183,icmp,tag_421
53914,udp,tag_67
48426,icmp,tag_987
53409,tcp,tag_608
57137,udp,tag_313
19008,icmp,tag_877
34884,icmp,tag_293
33321,udp,tag_574
41886,udp,tag_618
47037,icmp,tag_759
43646,udp,tag_66
24023,udp,tag_711
52531,icmp,tag_35
53238,tcp,tag_416
24388,udp,tag_272
29186,udp,tag_648
18311,tcp,tag_185
34281,icmp,tag_814
13430,icmp,tag_404
39422,tcp,tag_751
7837,tcp,tag_220
32919,icmp,tag_182
44091,udp,tag_363
60990,udp,tag_298
22954,icmp,tag_927
7792,udp,tag_83
63054,icmp,tag_302
12431,icmp,tag_417
63916,tcp,tag_382
58129,udp,tag_342
28288,tcp,tag_417
5199,icmp,tag_236
51879,tcp,tag_177
56494,icmp,tag_389
42065,udp,tag_38
20532,udp,tag_866
52468,udp,tag_349
48043,tcp,tag_728
27794,icmp,tag_54
37725,udp,tag_138
29159,tcp,tag_579
64978,tcp,tag_448
19202,icmp,tag_123
22305,icmp,tag_303
16678,udp,tag_698
42114,udp,tag_331
1194,icmp,tag_307
8511,udp,tag_930
38327,udp,tag_883
42049,icmp,tag_620
25736,udp,tag_672
15501,tcp,tag_429
39576,udp,tag_670
3068,udp,tag_368
48654,udp,tag_729
30753,tcp,tag_658
505,icmp,tag_988
56869,icmp,tag_558
63922,icmp,tag_699
51128,icmp,tag_411
10644,udp,tag_14
41420,tcp,tag_48
26884,udp,tag_151
60264,udp,tag_175
39344,udp,tag_541
60051,udp,tag_336
6378,udp,tag_694
52923,icmp,tag_511
64007,tcp,tag_112
60006,tcp,tag_214
41583,tcp,tag_372
64670,tcp,tag_936
7552,tcp,tag_404
9585,icmp,tag_841
22219,udp,tag_67
33552,udp,tag_283
18715,udp,tag_88
8581,tcp,tag_679
15183,udp,tag_338
47355,udp,tag_271
13914,icmp,tag_602
10903,udp,tag_939
4867,tcp,tag_527
63006,udp,tag_259
50464,udp,tag_883
43596,tcp,tag_619
63430,udp,tag_918
18078,udp,tag_137
59112,icmp,tag_704
35439,tcp,tag_877
36096,udp,tag_997
46006,udp,tag_444
62475,udp,tag_922
54887,icmp,tag_400
19631,icmp,tag_184
60031,udp,tag_574
53316,udp,tag_536
47506,icmp,tag_330
49208,icmp,tag_376
45407,icmp,tag_91
14252,tcp,tag_946
19894,icmp,tag_672
22083,icmp,tag_486
6957,udp,tag_841
62609,icmp,tag_918
8344,udp,tag_720
280,tcp,tag_674
2780,tcp,tag_177
33816,udp,tag_881
1941,udp,tag_844
54292,icmp,tag_49
56842,tcp,tag_950
44210,tcp,tag_239
41011,udp,tag_696
62407,icmp,tag_487
2700,icmp,tag_671
31881,icmp,tag_960
20673,tcp,tag_535
32577,tcp,tag_11
15795,udp,tag_232
12638,udp,tag_65
23265,udp,tag_965
37055,udp,tag_731
58139,udp,tag_402
45480,icmp,tag_532
39152,udp,tag_26
56840,tcp,tag_206
35910,icmp,tag_391
35246,icmp,tag_655
45049,udp,tag_471
61276,icmp,tag_968
36944,udp,tag_921
55278,udp,tag_669
2558,icmp,tag_449
40289,icmp,tag_921
16442,udp,tag_10
27493,icmp,tag_676
22325,icmp,tag_208
28648,icmp,tag_708
35745,icmp,tag_233
64711,tcp,tag_149
61364,udp,tag_843
44646,udp,tag_877
51110,udp,tag_168
57185,tcp,tag_611
36616,icmp,tag_274
36072,udp,tag_211
38297,tcp,tag_466
63585,udp,tag_401
36878,icmp,tag_856
20626,udp,tag_447
12761,tcp,tag_28
20880,udp,tag_360
18347,udp,tag_606
28200,udp,tag_886
37446,tcp,tag_337
9718,udp,tag_400
43890,udp,tag_977
55360,udp,tag_206
48883,tcp,tag_56
46000,tcp,tag_902
54643,udp,tag_638
11017,icmp,tag_330
10720,tcp,tag_433
12776,icmp,tag_45
877,udp,tag_490
38136,icmp,tag_802
7482,icmp,tag_168
36475,udp,tag_698
31635,udp,tag_80
13366,tcp,tag_769
24761,udp,tag_304
23254,icmp,tag_501
41144,tcp,tag_27
25105,tcp,tag_178
17879,tcp,tag_351
40101,tcp,tag_186
15737,udp,tag_790
35332,icmp,tag_417
50884,icmp,tag_621
61911,udp,tag_874
3549,udp,tag_671
31950,tcp,tag_922
53209,tcp,tag_965
2070,udp,tag_483
59896,icmp,tag_680
10111,icmp,tag_469
37423,udp,tag_565
20791,tcp,tag_268
53262,udp,tag_92
6200,icmp,tag_931
5489,icmp,tag_746
1235,tcp,tag_692
27302,tcp,tag_458
12637,icmp,tag_521
12555,udp,tag_701
17213,udp,tag_61
14414,tcp,tag_56
59060,icmp,tag_908
32898,icmp,tag_337
42448,icmp,tag_469
26042,tcp,tag_369
51488,tcp,tag_118
19594,icmp,tag_216
38773,tcp,tag_533
24774,udp,tag_102
27432,tcp,tag_564
40668,udp,tag_658
41934,udp,tag_854
20227,udp,tag_537
14917,icmp,tag_962
38405,icmp,tag_474
32735,udp,tag_496
9121,icmp,tag_987
25058,tcp,tag_676
60419,tcp,tag_117
18366,icmp,tag_375
21164,tcp,tag_669
30288,icmp,tag_491
41477,udp,tag_816
25804,icmp,tag_310
20808,udp,tag_743
15709,icmp,tag_481
45004,icmp,tag_243
33327,icmp,tag_57
608,icmp,tag_51
11601,udp,tag_555
5680,icmp,tag_619
44611,tcp,tag_810
11767,udp,tag_171
42017,icmp,tag_640
59281,icmp,tag_779
64012,udp,tag_17
26983,icmp,tag_325
52305,udp,tag_395
64686,icmp,tag_499
32972,udp,tag_899
61951,tcp,tag_373
18227,udp,tag_430
505,icmp,tag_606
33393,tcp,tag_204
60913,udp,tag_587
8815,udp,tag_317
32259,tcp,tag_201
61092,icmp,tag_586
3535,udp,tag_642
53227,icmp,tag_223
57331,udp,tag_969
347,tcp,tag_3
24419,tcp,tag_895
51239,udp,tag_423
31747,icmp,tag_917
62742,tcp,tag_327
13425,tcp,tag_780
35071,icmp,tag_413
57597,udp,tag_713
46729,icmp,tag_287
19045,udp,tag_538
37903,udp,tag_806
33808,tcp,tag_661
21190,tcp,tag_762
52227,udp,tag_475
17039,udp,tag_480
1484,udp,tag_70
40786,icmp,tag_415
193,udp,tag_957
15262,udp,tag_228
59588,tcp,tag_132
18917,tcp,tag_136
47483,tcp,tag_70
49255,udp,tag_96
43425,udp,tag_14
43562,tcp,tag_140
7286,tcp,tag_930
27168,udp,tag_799
4260,icmp,tag_757
48993,udp,tag_54
43411,udp,tag_245
20720,icmp,tag_106
28176,tcp,tag_136
11360,icmp,tag_896
28630,udp,tag_341
28348,icmp,tag_118
56265,icmp,tag_690
26913,udp,tag_760
12722,icmp,tag_548
38109,tcp,tag_480
24550,tcp,tag_390
29856,icmp,tag_186
44843,udp,tag_389
38829,tcp,tag_806
12811,icmp,tag_444
19749,tcp,tag_12
24459,udp,tag_691
33181,icmp,tag_955
20472,icmp,tag_567
35325,icmp,tag_230
57998,udp,tag_950
1832,tcp,tag_510
24692,icmp,tag_328
53814,icmp,tag_457
44586,udp,tag_937
31386,udp,tag_413
21119,tcp,tag_29
44738,tcp,tag_203
65236,udp,tag_497
7267,udp,tag_253
63681,icmp,tag_900
12266,udp,tag_415
37856,tcp,tag_910
33280,icmp,tag_847
33282,icmp,tag_131
1254,tcp,tag_417
20600,icmp,tag_115
23925,tcp,tag_751
16738,udp,tag_790
3694,icmp,tag_90
43701,tcp,tag_790
9625,tcp,tag_106
17209,udp,tag_256
19944,udp,tag_783
36727,icmp,tag_355
62315,udp,tag_637
56375,tcp,tag_352
6234,udp,tag_185
55340,tcp,tag_700
23673,icmp,tag_52
3764,tcp,tag_298
50698,icmp,tag_72
57700,icmp,tag_331
17679,udp,tag_139
54325,icmp,tag_61
20380,udp,tag_857
8359,icmp,tag_180
21214,udp,tag_252
23400,icmp,tag_644
6636,udp,tag_873
57676,icmp,tag_750
60241,udp,tag_740
11634,udp,tag_433
59005,tcp,tag_15
53652,icmp,tag_496
18900,icmp,tag_93
58339,udp,tag_65
43047,tcp,tag_253
6189,icmp,tag_652
22063,icmp,tag_272
2634,tcp,tag_472
39353,tcp,tag_777
1638,udp,tag_3
37537,tcp,tag_282
9728,udp,tag_543
17675,icmp,tag_175
27694,tcp,tag_753
9887,udp,tag_825
4058,icmp,tag_918
59352,udp,tag_368
20720,tcp,tag_375
32265,tcp,tag_292
59325,udp,tag_225
21345,tcp,tag_290
47233,tcp,tag_590
64241,udp,tag_607
39046,udp,tag_767
41966,icmp,tag_186
65297,icmp,tag_978
51183,tcp,tag_15
63379,tcp,tag_871
12422,udp,tag_581
53399,icmp,tag_34
62179,tcp,tag_85
49725,icmp,tag_149
31826,udp,tag_559
47094,icmp,tag_455
9761,udp,tag_722
34497,udp,tag_384
12749,tcp,tag_668
41048,tcp,tag_279
21606,udp,tag_100
61750,icmp,tag_600
54107,tcp,tag_55
13023,udp,tag_245
35786,tcp,tag_271
51861,udp,tag_98
60196,icmp,tag_953
10368,tcp,tag_468
29390,icmp,tag_723
33975,tcp,tag_853
61261,icmp,tag_146
57107,tcp,tag_84
22729,tcp,tag_186
27849,udp,tag_319
27795,tcp,tag_74
36357,icmp,tag_72
62218,icmp,tag_427
50395,tcp,tag_193
33568,tcp,tag_776
12276,icmp,tag_726
22373,icmp,tag_968
33758,tcp,tag_847
45692,tcp,tag_714
33946,udp,tag_875
29894,tcp,tag_486
11818,icmp,tag_979
3607,tcp,tag_23
19380,udp,tag_274
62060,icmp,tag_71
36720,tcp,tag_51
42892,tcp,tag_126
5661,udp,tag_596
63129,tcp,tag_423
11177,tcp,tag_968
18657,icmp,tag_741
41979,udp,tag_549
37258,udp,tag_484
11053,udp,tag_72
45025,icmp,tag_676
27215,udp,tag_783
5512,udp,tag_212
21961,tcp,tag_423
53347,udp,tag_197
37181,icmp,tag_405
62959,icmp,tag_87
43782,icmp,tag_318
40795,udp,tag_784
10188,icmp,tag_716
58599,icmp,tag_175
57947,udp,tag_754
23512,icmp,tag_418
31983,tcp,tag_688
41423,icmp,tag_575
53892,tcp,tag_127
37934,icmp,tag_206
45643,tcp,tag_982
64081,tcp,tag_290
2143,icmp,tag_868
2345,tcp,tag_79
36068,udp,tag_200
37941,udp,tag_504
3497,icmp,tag_741
61758,icmp,tag_729
16946,udp,tag_541
19508,icmp,tag_406
47820,icmp,tag_811
64399,udp,tag_32
54358,icmp,tag_723
32198,udp,tag_228
64248,tcp,tag_388
35384,tcp,tag_947
60241,udp,tag_788
29383,icmp,tag_915
24476,udp,tag_377
44861,udp,tag_233
56349,icmp,tag_293
9842,tcp,tag_767
62459,tcp,tag_113
29321,icmp,tag_925
58725,icmp,tag_966
32522,udp,tag_567
60253,tcp,tag_456
40788,udp,tag_606
13369,tcp,tag_117
31190,icmp,tag_155
37510,udp,tag_454
11439,icmp,tag_428
27167,tcp,tag_837
21081,icmp,tag_623
9288,udp,tag_766
6849,udp,tag_331
21948,udp,tag_622
46590,icmp,tag_922
24704,tcp,tag_63
33660,icmp,tag_463
11144,icmp,tag_618
21999,udp,tag_456
53897,tcp,tag_308
19011,icmp,tag_806
7878,tcp,tag_666
59964,icmp,tag_950
38569,udp,tag_2
24328,udp,tag_230
27621,udp,tag_773
11448,icmp,tag_668
35805,icmp,tag_716
25547,tcp,tag_160
4098,tcp,tag_812
50193,tcp,tag_468
11738,tcp,tag_379
53154,tcp,tag_517
56605,tcp,tag_377
57622,tcp,tag_921
57589,udp,tag_689
41591,tcp,tag_533
25653,udp,tag_730
39540,icmp,tag_709
43857,tcp,tag_24
61229,tcp,tag_270
28942,udp,tag_820
22778,udp,tag_648
8491,icmp,tag_177
23297,udp,tag_28
52793,icmp,tag_757
7923,icmp,tag_849
15227,icmp,tag_546
55813,icmp,tag_774
52502,icmp,tag_126
22879,tcp,tag_313
55099,tcp,tag_907
28980,udp,tag_29
31192,icmp,tag_17
36323,tcp,tag_479
54674,tcp,tag_72
58161,udp,tag_10
61388,icmp,tag_909
28135,icmp,tag_30
28676,udp,tag_111
62966,tcp,tag_197
27813,udp,tag_439
59690,udp,tag_668
62193,tcp,tag_972
52540,icmp,tag_709
31419,icmp,tag_534
15706,udp,tag_134
3892,udp,tag_686
59865,icmp,tag_723
57873,udp,tag_412
33931,tcp,tag_723
57996,tcp,tag_244
4195,icmp,tag_252
36699,tcp,tag_705
54212,tcp,tag_808
56056,udp,tag_440
59578,udp,tag_236
51563,tcp,tag_436
32307,udp,tag_649
64137,icmp,tag_844
15343,tcp,tag_240
34956,udp,tag_150
17973,icmp,tag_472
37432,icmp,tag_881
41551,tcp,tag_147
23554,udp,tag_631
23110,icmp,tag_841
23438,tcp,tag_644
23811,icmp,tag_341
58352,tcp,tag_569
31854,tcp,tag_29
17597,udp,tag_735
20786,tcp,tag_597
26445,icmp,tag_257
18763,icmp,tag_746
30859,tcp,tag_893
23176,icmp,tag_946
33466,icmp,tag_851
14731,tcp,tag_570
35716,tcp,tag_473
20270,tcp,tag_473
54972,udp,tag_462
13166,icmp,tag_430
25636,udp,tag_345
1935,tcp,tag_787
53320,tcp,tag_759
32275,tcp,tag_22
61127,icmp,tag_16
29333,tcp,tag_177
56805,tcp,tag_962
48371,tcp,tag_764
57988,udp,tag_553
62308,icmp,tag_35
25762,icmp,tag_715
6003,tcp,tag_329
34920,tcp,tag_722
40564,icmp,tag_205
12090,tcp,tag_514
56317,udp,tag_525
21942,tcp,tag_742
19245,udp,tag_123
37945,udp,tag_838
46441,tcp,tag_596
62463,udp,tag_175
51444,icmp,tag_460
30089,tcp,tag_330
55184,udp,tag_787
49369,tcp,tag_495
13378,udp,tag_163
35964,udp,tag_298
60049,udp,tag_283
25683,udp,tag_849
44336,udp,tag_545
15510,tcp,tag_992
8869,tcp,tag_30
46157,udp,tag_439
63680,udp,tag_323
12949,udp,tag_165
55604,udp,tag_728
22430,icmp,tag_684
44693,udp,tag_473
43183,tcp,tag_395
